id,created_on,last_edit,link,title,experience_level,is_new,deadline,collected_on,company_id,platform_id
901,"2024-10-16 14:21:56.729412","2024-10-16 14:24:01.278468",https://jumpit.saramin.co.kr/position/35009,"Software Engineer (Front-End)","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",346,1
902,"2024-10-16 14:21:56.734381","2024-10-16 14:24:02.191490",https://jumpit.saramin.co.kr/position/34856,"Web Frontend Engineer 채용","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",345,1
903,"2024-10-16 14:21:56.743612","2024-10-16 14:24:01.507541",https://jumpit.saramin.co.kr/position/34047,"[대구연구소] 반도체 RTL Engineer (경력직)","경력",0,"2024-10-27 00:00:00","2024-10-15 00:00:00",347,1
904,"2024-10-16 14:21:56.751636","2024-10-16 14:24:01.534354",https://jumpit.saramin.co.kr/position/33701,"백엔드 개발자 (5년 이상)","경력",0,"2024-10-23 00:00:00","2024-10-15 00:00:00",348,1
905,"2024-10-16 14:21:56.756493","2024-10-16 14:24:01.488299",https://jumpit.saramin.co.kr/position/34239,"데이터베이스 관리자(DBA)","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",349,1
906,"2024-10-16 14:21:56.760738","2024-10-16 14:24:01.397069",https://jumpit.saramin.co.kr/position/34048,"[반도체IP 개발사] RTL Design/Verification Engineer","경력",0,"2024-10-27 00:00:00","2024-10-15 00:00:00",347,1
907,"2024-10-16 14:21:56.768755","2024-10-16 14:24:01.480820",https://jumpit.saramin.co.kr/position/33992,"WCS 개발 프로젝트 PL & 디지털 트윈 프로젝트 PL 채용","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",350,1
908,"2024-10-16 14:21:56.776004","2024-10-16 14:24:01.378263",https://jumpit.saramin.co.kr/position/34886,"NVR, VMS 관련 SW 연구개발 경력 모집","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",351,1
909,"2024-10-16 14:21:56.780229","2024-10-16 14:24:01.571778",https://jumpit.saramin.co.kr/position/35086,"백엔드 개발자(7년 이상)","경력",0,"2024-11-08 00:00:00","2024-10-15 00:00:00",352,1
910,"2024-10-16 14:21:56.789999","2024-10-16 14:24:01.362622",https://jumpit.saramin.co.kr/position/34208,"Microsoft Power Platform Developer","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",334,1
911,"2024-10-16 14:21:56.797927","2024-10-16 14:24:01.405263",https://jumpit.saramin.co.kr/position/35077,"[병역특례/보충역] 안드로이드개발 산업기능요원 모집","신입",0,"2024-11-08 00:00:00","2024-10-15 00:00:00",328,1
912,"2024-10-16 14:21:56.801930","2024-10-16 14:24:01.557524",https://jumpit.saramin.co.kr/position/33458,"구동시스템 연구개발(펌웨어/회로설계) 채용 공고","경력",0,"2024-10-19 00:00:00","2024-10-15 00:00:00",353,1
913,"2024-10-16 14:21:56.808843","2024-10-16 14:24:01.477270",https://jumpit.saramin.co.kr/position/34015,"IT 거버넌스 담당자","경력",0,"2024-10-26 00:00:00","2024-10-15 00:00:00",354,1
914,"2024-10-16 14:21:56.812214","2024-10-16 14:24:01.357455",https://jumpit.saramin.co.kr/position/34424,"Senior Machine Learning Researcher (Vision) (5년~8년)","경력",0,"2024-11-03 00:00:00","2024-10-15 00:00:00",355,1
915,"2024-10-16 14:21:56.816951","2024-10-16 14:24:01.462202",https://jumpit.saramin.co.kr/position/34429,"Sr. Research Scientist (7년이상)","경력",0,"2024-11-03 00:00:00","2024-10-15 00:00:00",355,1
916,"2024-10-16 14:21:56.821705","2024-10-16 14:24:01.539506",https://jumpit.saramin.co.kr/position/34432,"Machine Learning Researcher (Vision)(7년이상)","경력",0,"2024-11-03 00:00:00","2024-10-15 00:00:00",355,1
917,"2024-10-16 14:21:56.825682","2024-10-16 14:24:01.467284",https://jumpit.saramin.co.kr/position/34831,"DevOps 담당 채용","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",332,1
918,"2024-10-16 14:21:56.830258","2024-10-16 14:24:01.600876",https://jumpit.saramin.co.kr/position/35076,"Medical AI Research Engineer(Senior)","경력",0,"2024-11-08 00:00:00","2024-10-15 00:00:00",356,1
919,"2024-10-16 14:21:56.837339","2024-10-16 14:24:01.387548",https://jumpit.saramin.co.kr/position/33882,"응용프로그램 백엔드 개발자","경력",0,"2024-10-25 00:00:00","2024-10-15 00:00:00",349,1
920,"2024-10-16 14:21:56.846977","2024-10-16 14:24:01.523473",https://jumpit.saramin.co.kr/position/34687,"[개발] Backend Developer","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",206,1
921,"2024-10-16 14:21:56.857454","2024-10-16 14:24:01.371116",https://jumpit.saramin.co.kr/position/34417,"H/W 엔지니어 모집","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",357,1
922,"2024-10-16 14:21:56.864835","2024-10-16 14:24:01.447531",https://jumpit.saramin.co.kr/position/34423,"Sr. Research Scientist (7년이하)","경력",0,"2024-11-03 00:00:00","2024-10-15 00:00:00",355,1
923,"2024-10-16 14:21:56.869580","2024-10-16 14:21:56.869588",https://jumpit.saramin.co.kr/position/34428,"Research Scientist","경력",1,"2024-11-03 00:00:00","2024-10-15 00:00:00",355,1
924,"2024-10-16 14:21:56.874344","2024-10-16 14:24:01.425989",https://jumpit.saramin.co.kr/position/34431,"Senior Machine Learning Researcher (Vision) (8년이상)","경력",0,"2024-11-03 00:00:00","2024-10-15 00:00:00",355,1
925,"2024-10-16 14:21:56.879281","2024-10-16 14:24:01.420468",https://jumpit.saramin.co.kr/position/34404,"[CT] 의료영상처리 알고리즘 SW","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",358,1
926,"2024-10-16 14:21:56.884484","2024-10-16 14:24:01.435390",https://jumpit.saramin.co.kr/position/34049,"FW Engineer","경력",0,"2024-10-27 00:00:00","2024-10-15 00:00:00",347,1
927,"2024-10-16 14:21:56.890051","2024-10-16 14:24:01.492598",https://jumpit.saramin.co.kr/position/34956,"Django 백엔드 개발자","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",359,1
928,"2024-10-16 14:21:56.896421","2024-10-16 14:24:01.581695",https://jumpit.saramin.co.kr/position/35108,"Next.js 마이크로프론트엔드를 경험해본 프론트엔드 개발자","경력",0,"2024-11-08 00:00:00","2024-10-15 00:00:00",360,1
929,"2024-10-16 14:21:56.906321","2024-10-16 14:24:01.452620",https://jumpit.saramin.co.kr/position/35251,"Python 개발자","경력",0,"2024-11-09 00:00:00","2024-10-15 00:00:00",330,1
930,"2024-10-16 14:21:56.915667","2024-10-16 14:24:02.455215",https://jumpit.saramin.co.kr/position/35034,"전기전자 설계 개발(경력)","경력",0,"2024-11-12 00:00:00","2024-10-15 00:00:00",361,1
931,"2024-10-16 14:21:56.921337","2024-10-16 14:24:01.591135",https://jumpit.saramin.co.kr/position/33993,"물류자동화 프로젝트 SI Back-End 개발자 채용","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",350,1
932,"2024-10-16 14:21:56.930527","2024-10-16 14:24:01.441100",https://jumpit.saramin.co.kr/position/34253,"Embedded Middleware 개발자 모집","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",362,1
933,"2024-10-16 14:21:56.936628","2024-10-16 14:24:01.431124",https://jumpit.saramin.co.kr/position/35033,"HW 기구 설계(경력)","경력",0,"2024-11-12 00:00:00","2024-10-15 00:00:00",361,1
934,"2024-10-16 14:21:56.940598","2024-10-16 14:24:02.380443",https://jumpit.saramin.co.kr/position/35385,"블록체인 클라우드 엔지니어 (주니어)","경력",0,"2024-11-13 00:00:00","2024-10-15 00:00:00",354,1
935,"2024-10-16 14:21:56.948011","2024-10-16 14:24:02.051055",https://jumpit.saramin.co.kr/position/35399,"블록체인 서비스 개발 (주니어)","경력",0,"2024-11-13 00:00:00","2024-10-15 00:00:00",354,1
936,"2024-10-16 14:21:56.955504","2024-10-16 14:24:02.427828",https://jumpit.saramin.co.kr/position/35401,"블록체인 기술 개발 (주니어)","경력",0,"2024-11-13 00:00:00","2024-10-15 00:00:00",354,1
937,"2024-10-16 14:21:56.961743","2024-10-16 14:24:01.415388",https://jumpit.saramin.co.kr/position/33942,"DevOps Engineer (데브옵스 엔지니어)","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",363,1
938,"2024-10-16 14:21:56.966384","2024-10-16 14:24:01.613656",https://jumpit.saramin.co.kr/position/34210,"웹 시스템 설계","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",334,1
939,"2024-10-16 14:21:56.970351","2024-10-16 14:24:01.617913",https://jumpit.saramin.co.kr/position/33416,"개인정보보호담당자","경력",0,"2024-10-18 00:00:00","2024-10-15 00:00:00",354,1
940,"2024-10-16 14:21:56.975180","2024-10-16 14:24:01.073949",https://jumpit.saramin.co.kr/position/35309,"[기술연구소] 프론트엔드 개발자 채용","경력",0,"2024-11-12 00:00:00","2024-10-15 00:00:00",333,1
941,"2024-10-16 14:21:56.980117","2024-10-16 14:24:01.622949",https://jumpit.saramin.co.kr/position/33755,"Sr. QA/Test Specialist","경력",0,"2024-10-24 00:00:00","2024-10-15 00:00:00",364,1
942,"2024-10-16 14:21:56.989216","2024-10-16 14:24:01.608254",https://jumpit.saramin.co.kr/position/33943,"System Engineer (시스템 엔지니어)","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",363,1
943,"2024-10-16 14:21:56.994349","2024-10-16 14:24:01.632015",https://jumpit.saramin.co.kr/position/33991,"R&D 디지털 트윈 프로젝트PM & Developer 채용","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",350,1
944,"2024-10-16 14:21:57.003386","2024-10-16 14:24:01.646555",https://jumpit.saramin.co.kr/position/34621,"데이터 분석 개발자 경력 채용","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",354,1
945,"2024-10-16 14:21:57.008895","2024-10-16 14:24:01.652606",https://jumpit.saramin.co.kr/position/34438,"자율주행 차량제어 엔지니어 (전문연 가능)","신입",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",323,1
946,"2024-10-16 14:21:57.012326","2024-10-16 14:24:01.641641",https://jumpit.saramin.co.kr/position/28713,"오픈소스 솔루션 아키텍트 (2년 ~ 6년)","경력",0,"9999-12-31 00:00:00","2024-10-15 00:00:00",365,1
947,"2024-10-16 14:21:57.016924","2024-10-16 14:24:02.396617",https://jumpit.saramin.co.kr/position/34445,"기술지원 엔지니어 (대구)","신입",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",323,1
948,"2024-10-16 14:21:57.023662","2024-10-16 14:24:02.434318",https://jumpit.saramin.co.kr/position/35384,"스테이킹 서비스 개발 (주니어)","경력",0,"2024-11-13 00:00:00","2024-10-15 00:00:00",354,1
949,"2024-10-16 14:21:57.029767","2024-10-16 14:24:01.717167",https://jumpit.saramin.co.kr/position/34855,"Senior Backend Engineer 채용","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",345,1
950,"2024-10-16 14:21:57.039786","2024-10-16 14:24:01.699640",https://jumpit.saramin.co.kr/position/34006,"ASP.NET MVC 5 개발자(7년 이상 중급 개발자)","경력",0,"2024-10-26 00:00:00","2024-10-15 00:00:00",366,1
951,"2024-10-16 14:21:57.043746","2024-10-16 14:24:01.663757",https://jumpit.saramin.co.kr/position/34123,"데이터 엔지니어","경력",0,"2024-10-30 00:00:00","2024-10-15 00:00:00",308,1
952,"2024-10-16 14:21:57.052193","2024-10-16 14:24:01.703910",https://jumpit.saramin.co.kr/position/34470,"윈도우기반 SW개발(선임급) 채용","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",367,1
953,"2024-10-16 14:21:57.060189","2024-10-16 14:24:01.736964",https://jumpit.saramin.co.kr/position/33210,"Linux Engineer(전문연구요원 가능)","경력",0,"2024-10-18 00:00:00","2024-10-15 00:00:00",294,1
954,"2024-10-16 14:21:57.068107","2024-10-16 14:24:01.684092",https://jumpit.saramin.co.kr/position/33976,"양자컴퓨팅 연구원(경력)","경력",0,"2024-10-25 00:00:00","2024-10-15 00:00:00",292,1
955,"2024-10-16 14:21:57.074869","2024-10-16 14:24:09.705807",https://jumpit.saramin.co.kr/position/33724,"글로벌플랫폼 개발자","경력",0,"2024-10-23 00:00:00","2024-10-15 00:00:00",336,1
956,"2024-10-16 14:21:57.079379","2024-10-16 14:24:01.754457",https://jumpit.saramin.co.kr/position/34699,"[연구개발본부] 클라우드 개발 경력 정규직 채용 (6년 ↑)","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",290,1
957,"2024-10-16 14:21:57.084899","2024-10-16 14:24:02.576460",https://jumpit.saramin.co.kr/position/34122,"멀티모달 AI 엔지니어 (병역특례 전문연구요원 지원 가능)","경력",0,"2024-10-30 00:00:00","2024-10-15 00:00:00",308,1
958,"2024-10-16 14:21:57.092363","2024-10-16 14:24:01.691550",https://jumpit.saramin.co.kr/position/34694,"[연구개발본부] 데이터 분석 엔진 개발 경력 정규직 채용 (6년 ↑)","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",290,1
959,"2024-10-16 14:21:57.100353","2024-10-16 14:24:01.727292",https://jumpit.saramin.co.kr/position/34030,"Android SDK 개발자","경력",0,"2024-10-28 00:00:00","2024-10-15 00:00:00",368,1
960,"2024-10-16 14:21:57.109353","2024-10-16 14:24:02.561947",https://jumpit.saramin.co.kr/position/33804,"바이오인식 / OCR 알고리즘 개발","경력",0,"2024-10-25 00:00:00","2024-10-15 00:00:00",368,1
961,"2024-10-16 14:21:57.115759","2024-10-16 14:24:01.656326",https://jumpit.saramin.co.kr/position/34282,"Senior Front-end Software Engineer 모집","경력",0,"2024-10-29 00:00:00","2024-10-15 00:00:00",369,1
962,"2024-10-16 14:21:57.123079","2024-10-16 14:24:01.745104",https://jumpit.saramin.co.kr/position/34371,"빅데이터 처리 시스템 개발","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",299,1
963,"2024-10-16 14:21:57.132568","2024-10-16 14:24:01.194477",https://jumpit.saramin.co.kr/position/34257,"데이터 엔지니어","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",278,1
964,"2024-10-16 14:21:57.136027","2024-10-16 14:24:01.766005",https://jumpit.saramin.co.kr/position/34418,"웹 개발자(ASP.NET, C#) 채용","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",370,1
965,"2024-10-16 14:21:57.145441","2024-10-16 14:24:01.760371",https://jumpit.saramin.co.kr/position/33751,"Research Scientist (LLM)","경력",0,"2024-10-23 00:00:00","2024-10-15 00:00:00",320,1
966,"2024-10-16 14:21:57.150678","2024-10-16 14:24:01.775963",https://jumpit.saramin.co.kr/position/34471,"윈도우기반 SW개발(주임급) 채용","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",367,1
967,"2024-10-16 14:21:57.157862","2024-10-16 14:24:09.716195",https://jumpit.saramin.co.kr/position/33807,"글로벌플랫폼 품질 담당","경력",0,"2024-10-24 00:00:00","2024-10-15 00:00:00",336,1
968,"2024-10-16 14:21:57.161938","2024-10-16 14:24:01.783385",https://jumpit.saramin.co.kr/position/34858,"Senior Backend Engineer 채용 [강남지사]","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",345,1
969,"2024-10-16 14:21:57.171232","2024-10-16 14:24:01.792828",https://jumpit.saramin.co.kr/position/35070,"자동화 시스템 상용화 개발자","경력",0,"2024-11-08 00:00:00","2024-10-15 00:00:00",269,1
970,"2024-10-16 14:21:57.175181","2024-10-16 14:24:00.854720",https://jumpit.saramin.co.kr/position/34206,"백엔드 개발자 담당","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",371,1
971,"2024-10-16 14:21:57.182697","2024-10-16 14:24:01.796812",https://jumpit.saramin.co.kr/position/34499,"보안 통합 관리 시스템 매니저 개발자 모집","경력",0,"2024-11-02 00:00:00","2024-10-15 00:00:00",372,1
972,"2024-10-16 14:21:57.186841","2024-10-16 14:24:01.820414",https://jumpit.saramin.co.kr/position/34159,"시스템 설계 Manager","경력",0,"2024-10-29 00:00:00","2024-10-15 00:00:00",373,1
973,"2024-10-16 14:21:57.192382","2024-10-16 14:24:00.768961",https://jumpit.saramin.co.kr/position/34236,"IoT 개발자","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",374,1
974,"2024-10-16 14:21:57.199754","2024-10-16 14:24:01.249681",https://jumpit.saramin.co.kr/position/34102,"공비서 자바/코틀린 리드 개발자","경력",0,"2024-10-29 00:00:00","2024-10-15 00:00:00",315,1
975,"2024-10-16 14:21:57.209622","2024-10-16 14:24:01.841062",https://jumpit.saramin.co.kr/position/35166,"프론트엔드 개발자 채용 (경력)","경력",0,"2024-11-09 00:00:00","2024-10-15 00:00:00",305,1
976,"2024-10-16 14:21:57.215824","2024-10-16 14:24:01.826361",https://jumpit.saramin.co.kr/position/33371,"[병역특례] QA담당 산업기능요원 모집","신입",0,"2024-10-18 00:00:00","2024-10-15 00:00:00",306,1
977,"2024-10-16 14:21:57.222322","2024-10-16 14:24:01.816164",https://jumpit.saramin.co.kr/position/34756,"AMS사업부 FAE (기술지원 엔지니어)","신입",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",288,1
978,"2024-10-16 14:21:57.226551","2024-10-16 14:24:01.810994",https://jumpit.saramin.co.kr/position/35325,"전동기 알고리즘 개발자","경력무관",0,"2024-11-12 00:00:00","2024-10-15 00:00:00",281,1
979,"2024-10-16 14:21:57.231464","2024-10-16 14:24:00.718306",https://jumpit.saramin.co.kr/position/33602,"[DRAM PHY] Silicon Validation Engineer","경력",0,"2024-10-26 00:00:00","2024-10-15 00:00:00",258,1
980,"2024-10-16 14:21:57.235408","2024-10-16 14:24:02.200940",https://jumpit.saramin.co.kr/position/35274,"Backend 개발(경력 3년 이상)","경력",0,"2024-11-09 00:00:00","2024-10-15 00:00:00",292,1
981,"2024-10-16 14:21:57.242624","2024-10-16 14:24:01.862915",https://jumpit.saramin.co.kr/position/34382,"[안양 상주] 네트워크 엔지니어 정규직 채용","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",375,1
982,"2024-10-16 14:21:57.252310","2024-10-16 14:24:01.937646",https://jumpit.saramin.co.kr/position/34961,"Fortisoar 개발자","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",260,1
983,"2024-10-16 14:21:57.259380","2024-10-16 14:24:01.847674",https://jumpit.saramin.co.kr/position/33964,"React Native Frontend Engineer 채용","경력",0,"2024-10-25 00:00:00","2024-10-15 00:00:00",376,1
984,"2024-10-16 14:21:57.267609","2024-10-16 14:24:00.917054",https://jumpit.saramin.co.kr/position/35197,"에듀테크(EduTech) Back-end 개발자(대리급)","경력",0,"2024-11-09 00:00:00","2024-10-15 00:00:00",311,1
985,"2024-10-16 14:21:57.273527","2024-10-16 14:24:00.862553",https://jumpit.saramin.co.kr/position/34261,"iOS 엔지니어 (주니어)","신입",0,"2024-11-03 00:00:00","2024-10-15 00:00:00",303,1
986,"2024-10-16 14:21:57.277499","2024-10-16 14:24:01.872478",https://jumpit.saramin.co.kr/position/34543,"매쓰플랫 백엔드 개발자 채용(3년 이상)","경력",0,"2024-11-02 00:00:00","2024-10-15 00:00:00",377,1
987,"2024-10-16 14:21:57.283018","2024-10-16 14:24:00.579101",https://jumpit.saramin.co.kr/position/33940,"React Native 프론트엔드 개발자","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",263,1
988,"2024-10-16 14:21:57.289717","2024-10-16 14:24:00.818208",https://jumpit.saramin.co.kr/position/34226,"IT 인프라 담당","경력",0,"2024-11-10 00:00:00","2024-10-15 00:00:00",371,1
989,"2024-10-16 14:21:57.295192","2024-10-16 14:24:01.878342",https://jumpit.saramin.co.kr/position/33347,"[자사 서비스] 서비스 PLATFORM DA/백엔드 개발/PM (8년 이상)","경력",0,"2024-10-19 00:00:00","2024-10-15 00:00:00",378,1
990,"2024-10-16 14:21:57.305221","2024-10-16 14:24:01.960980",https://jumpit.saramin.co.kr/position/34134,"자율주행 개발자","경력",0,"2024-10-26 00:00:00","2024-10-15 00:00:00",281,1
991,"2024-10-16 14:21:57.310868","2024-10-16 14:24:00.455809",https://jumpit.saramin.co.kr/position/34695,"[전략사업부] 기술분야 컨설팅 및 정보보호 사업기획/관리 경력 채용","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",290,1
992,"2024-10-16 14:21:57.314386","2024-10-16 14:24:01.951647",https://jumpit.saramin.co.kr/position/34853,"DevOps Engineer","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",379,1
993,"2024-10-16 14:21:57.323366","2024-10-16 14:24:00.965651",https://jumpit.saramin.co.kr/position/34922,"DBA / DA","경력",0,"2024-11-07 00:00:00","2024-10-15 00:00:00",298,1
994,"2024-10-16 14:21:57.327512","2024-10-16 14:24:00.776534",https://jumpit.saramin.co.kr/position/35198,"에듀테크(EduTech) Back-end 개발자(과장급)","경력",0,"2024-11-09 00:00:00","2024-10-15 00:00:00",311,1
995,"2024-10-16 14:21:57.333664","2024-10-16 14:24:02.499396",https://jumpit.saramin.co.kr/position/34308,"데브옵스 엔지니어(DevOps Engineer)","경력",0,"2024-11-01 00:00:00","2024-10-15 00:00:00",380,1
996,"2024-10-16 14:21:57.343340","2024-10-16 14:24:02.631081",https://jumpit.saramin.co.kr/position/35281,"서버 개발 (백엔드,프론트엔드)","경력",0,"2024-11-12 00:00:00","2024-10-15 00:00:00",299,1
997,"2024-10-16 14:21:57.350185","2024-10-16 14:24:01.893684",https://jumpit.saramin.co.kr/position/34650,"인사솔루션 개발자 채용 (10년~14년)","경력",0,"2024-11-03 00:00:00","2024-10-15 00:00:00",317,1
998,"2024-10-16 14:21:57.359842","2024-10-16 14:24:01.918062",https://jumpit.saramin.co.kr/position/34755,"AMS사업부 SI팀 SW(ACS) 개발자","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",288,1
999,"2024-10-16 14:21:57.369289","2024-10-16 14:21:57.369297",https://jumpit.saramin.co.kr/position/34925,"Android Client 개발자 채용","경력",1,"2024-11-10 00:00:00","2024-10-15 00:00:00",298,1
1000,"2024-10-16 14:21:57.376088","2024-10-16 14:24:01.944994",https://jumpit.saramin.co.kr/position/34809,"SW개발자 (USB Device SDK)","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",368,1
1001,"2024-10-16 14:21:57.382338","2024-10-16 14:24:01.927998",https://jumpit.saramin.co.kr/position/34797,"[연구소 로봇] SW Engineer : Tech Lead (차장-부장급)","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",297,1
1002,"2024-10-16 14:21:57.391742","2024-10-16 14:24:01.903505",https://jumpit.saramin.co.kr/position/34037,"LLM 엔지니어 (10년~15년)","경력",0,"2024-10-26 00:00:00","2024-10-15 00:00:00",381,1
1003,"2024-10-16 14:21:57.400001","2024-10-16 14:24:00.880065",https://jumpit.saramin.co.kr/position/34656,"물류 자동화 설비 및 이송 모바일로봇(AGV/AMR) 설치 및 이행 담당 (MR구축팀)","신입",0,"2024-11-02 00:00:00","2024-10-15 00:00:00",343,1
1004,"2024-10-16 14:21:57.403824","2024-10-16 14:24:02.235469",https://jumpit.saramin.co.kr/position/35107,"[커머스프로덕션] Jr. QA 엔지니어 채용","경력",0,"2024-11-08 00:00:00","2024-10-15 00:00:00",344,1
1005,"2024-10-16 14:21:57.410416","2024-10-16 14:24:00.634054",https://jumpit.saramin.co.kr/position/34946,"플랫폼 개발자 풀스택.","경력",0,"2024-11-09 00:00:00","2024-10-15 00:00:00",382,1
1006,"2024-10-16 14:21:57.415815","2024-10-16 14:24:01.966958",https://jumpit.saramin.co.kr/position/33352,"e-HR 프로젝트 분석, 설계(PM/PL)","경력",0,"2024-10-19 00:00:00","2024-10-15 00:00:00",383,1
1007,"2024-10-16 14:21:57.419930","2024-10-16 14:24:01.978100",https://jumpit.saramin.co.kr/position/33910,"하드웨어 개발 신입/경력 채용","신입",0,"2024-10-26 00:00:00","2024-10-15 00:00:00",384,1
1008,"2024-10-16 14:21:57.428089","2024-10-16 14:24:01.971331",https://jumpit.saramin.co.kr/position/33757,"[경력] React/Flutter 개발자 (2년 이상)","경력",0,"2024-10-27 00:00:00","2024-10-15 00:00:00",385,1
1009,"2024-10-16 14:21:57.434637","2024-10-16 14:24:02.651140",https://jumpit.saramin.co.kr/position/34009,"서버 개발자 경력직 채용","경력",0,"2024-10-28 00:00:00","2024-10-15 00:00:00",386,1
1010,"2024-10-16 14:21:57.443305","2024-10-16 14:24:01.993211",https://jumpit.saramin.co.kr/position/29541,"GNSS/GPS (위성항법) 솔루션 개발자","경력무관",0,"9999-12-31 00:00:00","2024-10-15 00:00:00",387,1
1011,"2024-10-16 14:21:57.451841","2024-10-16 14:24:02.709511",https://jumpit.saramin.co.kr/position/34622,"백오피스 시스템 B/E 개발자","경력",0,"2024-11-05 00:00:00","2024-10-15 00:00:00",354,1
1012,"2024-10-16 14:21:57.462234","2024-10-16 14:24:02.001934",https://jumpit.saramin.co.kr/position/33875,"DB 관리자","경력",0,"2024-10-25 00:00:00","2024-10-15 00:00:00",388,1
1013,"2024-10-16 14:21:57.466969","2024-10-16 14:24:02.006768",https://jumpit.saramin.co.kr/position/33858,"백앤드 개발자 채용","경력",0,"2024-10-25 00:00:00","2024-10-15 00:00:00",389,1
1014,"2024-10-16 14:21:57.476535","2024-10-16 14:21:57.485610",https://jumpit.saramin.co.kr/position/33521,"Backend Server Application Developer(Python)","경력",0,"2024-10-19 00:00:00","2024-10-15 00:00:00",390,1
1015,"2024-10-16 14:21:57.485896","2024-10-16 14:24:02.021064",https://jumpit.saramin.co.kr/position/33521,"Backend Server Application Developer(Python)","경력",0,"2024-10-19 00:00:00","2024-10-15 00:00:00",390,1
1016,"2024-10-16 14:21:57.495015","2024-10-16 14:24:02.030604",https://jumpit.saramin.co.kr/position/35082,"프론트엔드 개발자","경력",0,"2024-11-08 00:00:00","2024-10-15 00:00:00",328,1
1017,"2024-10-16 14:21:57.499850","2024-10-16 14:24:02.035781",https://jumpit.saramin.co.kr/position/33945,"ML Researcher (머신러닝 연구원)","경력무관",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",363,1
1018,"2024-10-16 14:21:57.503039","2024-10-16 14:24:01.034556",https://jumpit.saramin.co.kr/position/32169,"충방전기 SW 개발 담당 경력직 모집(3~13년차)","경력",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",391,1
1019,"2024-10-16 14:21:57.512404","2024-10-16 14:24:02.072186",https://jumpit.saramin.co.kr/position/33522,"[5년 이상] Web Full Stack 개발 경력직 채용","경력",0,"2024-10-19 00:00:00","2024-10-15 00:00:00",390,1
1020,"2024-10-16 14:21:57.521332","2024-10-16 14:24:02.039396",https://jumpit.saramin.co.kr/position/34016,"정보보안(관리)","경력",0,"2024-10-30 00:00:00","2024-10-15 00:00:00",392,1
1021,"2024-10-16 14:21:57.523931","2024-10-16 14:24:02.059115",https://jumpit.saramin.co.kr/position/34111,"[AI디지털플랫폼팀]웹 어플리케이션 프론트엔드 개발자(5년이상) 모집","경력",0,"2024-10-29 00:00:00","2024-10-15 00:00:00",333,1
1022,"2024-10-16 14:21:57.530147","2024-10-16 14:24:02.736908",https://jumpit.saramin.co.kr/position/34430,"자율주행 임베디드 소프트웨어 엔지니어 (전문연 가능)","경력무관",0,"2024-10-31 00:00:00","2024-10-15 00:00:00",323,1
1023,"2024-10-16 14:21:57.538497","2024-10-16 14:24:02.744900",https://jumpit.saramin.co.kr/position/34900,"백엔드 개발 경력 채용","경력",0,"2024-11-06 00:00:00","2024-10-15 00:00:00",393,1
1024,"2024-10-16 14:21:57.548286","2024-10-16 14:24:08.300956",https://jumpit.saramin.co.kr/position/33288,"아틀라시안 개발","경력",0,"2024-10-15 00:00:00","2024-10-15 00:00:00",335,1
